filename,width,height,class,xmin,ymin,xmax,ymax,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,144,269,153,273,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,144,263,155,266,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,141,258,152,262,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,141,254,152,257,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,142,252,152,256,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,141,244,150,247,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,142,239,150,243,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,141,234,149,237,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,140,230,151,234,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,140,225,149,229,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,139,221,147,225,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,139,218,149,220,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,140,213,149,218,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,140,208,148,212,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,146,278,155,282,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,228,350,242,354,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,226,344,242,350,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,226,339,240,343,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,227,334,239,338,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,225,327,239,332,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,226,321,240,325,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,226,316,240,320,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,225,308,239,314,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,226,304,238,308,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,225,298,237,303,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,225,293,237,296,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,225,288,237,292,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,224,282,236,286,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,224,277,235,281,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,222,271,236,275,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,224,264,235,269,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,223,259,235,265,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,222,253,234,258,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,221,249,235,254,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,221,242,235,248,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,222,238,234,242,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,222,232,234,237,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,220,228,234,234,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,222,222,234,227,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,222,217,233,221,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,218,212,233,216,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,221,208,231,211,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,221,202,231,206,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,217,196,229,200,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,217,191,229,195,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,217,186,228,190,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,216,178,230,184,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,214,174,228,179,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,215,167,229,173,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,231,197,245,201,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,232,191,246,196,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,230,183,244,189,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,231,178,243,182,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,232,171,243,177,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,231,168,241,172,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,229,162,239,167,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,216,163,227,168,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,215,158,225,163,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,227,157,239,161,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,214,153,225,159,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,225,152,239,157,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,213,148,227,153,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,227,148,238,152,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,212,142,226,148,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,226,143,240,148,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,211,136,223,141,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,211,131,222,135,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,226,133,237,139,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,226,129,236,133,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,210,126,224,130,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,210,121,224,125,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,224,124,238,128,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,228,119,238,123,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,226,114,238,118,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,211,114,223,120,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,211,110,221,114,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,209,104,221,110,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,210,100,222,104,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,224,110,236,113,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,223,104,237,110,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,207,93,223,99,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,210,87,222,91,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,208,80,220,86,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,208,75,220,81,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,208,70,220,76,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,208,65,219,71,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,310,226,328,232,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,224,97,236,103,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,222,93,234,99,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,222,77,234,83,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,222,87,234,91,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,224,81,236,87,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,232,202,246,208,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,155,155,167,159,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,156,151,166,155,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,154,146,164,150,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,154,134,165,138,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,153,130,163,134,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,152,125,162,130,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,152,119,164,123,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,151,113,163,117,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,152,108,164,112,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,151,103,163,107,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,149,96,159,101,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,149,91,159,96,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,147,85,157,90,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,146,80,157,86,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,141,246,151,251,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,hotspot,172,327,175,331,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,154,139,164,143,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,144,286,156,290,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,144,266,153,269,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,225,137,237,143,
d47443f4-9e3c-40fa-9ffb-701a47381733.jpg,416,416,diode,217,72,233,78,
30fe6295-5f2a-41a8-bfcf-0d04a22a0799.jpg,416,416,hotspot,245,238,253,248,
30fe6295-5f2a-41a8-bfcf-0d04a22a0799.jpg,416,416,hotspot,241,188,248,200,
30fe6295-5f2a-41a8-bfcf-0d04a22a0799.jpg,416,416,hotspot,235,190,241,201,
cb50dcda-1ad4-4e46-af06-3973397187f4.jpg,416,416,hotspot,16,201,98,265,
840346d6-33d2-4b5c-8f10-4cebf354d00c.jpg,416,416,hotspot,31,172,89,218,
42d7897e-0419-48be-81d7-f42ff72f2a4c.jpg,416,416,hotspot,260,2,414,78,
64f9f5bf-250c-4a67-843f-ef9d11876e4d.jpg,416,416,hotspot,249,350,270,378,
1975a37d-270d-41ae-8d48-cfc9cf9faa22.jpg,416,416,hotspot,231,233,237,241,
1975a37d-270d-41ae-8d48-cfc9cf9faa22.jpg,416,416,hotspot,225,217,232,227,
1975a37d-270d-41ae-8d48-cfc9cf9faa22.jpg,416,416,hotspot,220,205,228,214,
38a27ca0-df7b-47de-be77-d7add57024ac.jpg,416,416,hotspot,178,232,183,242,
38a27ca0-df7b-47de-be77-d7add57024ac.jpg,416,416,hotspot,184,218,188,226,
38a27ca0-df7b-47de-be77-d7add57024ac.jpg,416,416,hotspot,188,205,194,215,
cb6e5086-5b5a-43e8-88a9-e7bfc521739d.jpg,416,416,hotspot,282,16,311,59,
f2a69c70-1409-4b6e-9238-77f7b6f0a0cd.jpg,416,416,hotspot,34,242,164,406,
778d50f5-4695-4235-b98a-3fba35232592.jpg,416,416,hotspot,314,104,339,135,
490108a3-cd11-46f1-a9c8-98a228988a0f.jpg,416,416,hotspot,281,58,358,122,
434c63e8-a4c7-42c1-aa66-340aa3fdca16.jpg,416,416,hotspot,335,256,389,299,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,228,335,232,354,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,222,335,228,353,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,214,335,220,353,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,207,335,213,355,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,201,335,205,353,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,193,337,199,355,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,187,338,193,355,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,181,337,187,355,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,173,338,179,356,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,166,337,172,356,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,162,339,168,357,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,154,338,160,356,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,75,344,79,364,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,148,339,153,358,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,112,343,118,360,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,119,340,124,358,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,125,341,131,359,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,133,340,139,357,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,141,340,147,358,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,227,307,233,325,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,222,308,228,325,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,217,308,222,324,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,211,309,217,325,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,204,309,210,325,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,200,309,205,325,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,194,310,200,326,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,188,309,194,326,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,182,310,188,326,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,176,310,182,326,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,170,309,176,327,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,166,309,172,329,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,62,295,67,313,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,63,315,65,333,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,68,295,76,313,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,74,295,82,311,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,81,295,89,311,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,88,296,95,311,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,94,295,102,311,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,100,295,107,310,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,106,294,113,310,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,160,140,165,152,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,165,139,169,151,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,170,140,174,151,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,119,221,125,233,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,114,221,118,234,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,114,293,120,309,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,110,220,114,234,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,160,310,165,329,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,148,311,154,330,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,144,310,148,328,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,136,311,142,330,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,118,311,123,329,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,126,311,131,330,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,122,312,130,330,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,111,311,116,331,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,65,316,72,332,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,72,317,78,331,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,80,316,86,331,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,87,314,91,332,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,154,312,161,330,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,92,314,98,331,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,97,315,102,333,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,106,311,111,329,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,175,141,177,150,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,156,142,161,151,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,179,140,182,150,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,182,139,186,149,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,187,138,192,149,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,191,138,197,150,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,196,138,202,149,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,201,139,205,149,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,154,141,157,153,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,206,138,209,148,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,215,138,220,148,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,229,138,233,146,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,210,139,214,147,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,220,139,223,148,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,223,138,228,147,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,62,220,66,234,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,66,221,72,235,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,80,219,86,234,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,73,222,79,234,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,88,220,92,235,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,92,218,98,234,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,98,219,102,233,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,104,220,108,232,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,125,219,131,233,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,132,219,137,233,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,143,221,146,233,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,136,220,141,232,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,148,221,152,231,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,168,218,175,232,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,160,221,164,235,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,174,218,180,232,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,163,220,168,231,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,180,219,185,231,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,190,218,196,230,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,206,219,210,231,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,186,219,190,233,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,214,220,218,232,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,218,218,223,232,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,153,221,157,233,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,223,218,227,230,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,227,219,233,231,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,233,220,239,231,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,240,217,244,231,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,249,217,253,231,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,243,218,249,230,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,256,216,260,230,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,266,217,270,229,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,260,218,265,229,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,276,218,282,230,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,271,216,277,228,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,282,215,288,227,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,288,213,293,227,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,298,213,304,227,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,294,214,298,226,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,304,215,310,225,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,310,214,315,226,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,335,213,341,227,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,343,213,349,227,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,349,214,353,226,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,232,232,238,246,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,244,233,250,245,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,251,230,257,244,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,239,233,245,245,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,257,231,262,245,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,263,231,268,243,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,270,231,274,243,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,275,231,279,243,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,280,230,285,242,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,285,229,290,243,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,290,229,296,241,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,296,227,301,241,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,301,228,307,242,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,307,228,312,242,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,312,228,318,240,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,318,228,324,242,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,323,229,329,241,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,328,229,334,241,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,342,229,348,241,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,280,156,285,166,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,291,157,296,168,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,287,156,291,167,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,297,156,301,166,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,301,155,305,165,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,311,154,315,166,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,306,154,312,164,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,316,153,321,165,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,321,154,325,165,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,330,153,334,165,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,324,154,328,164,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,336,152,342,164,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,111,167,115,178,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,115,166,120,178,
dea455b2-12fc-4bb2-beb8-c4fb7fb9094f.jpg,416,416,diode,342,152,346,164,
